2026-03-29 00:03:15 [tomcat-handler-11] INFO  : Session closing: 824e16d8-107d-9b65-05fd-8549b255ae08 - reason: null
2026-03-29 22:54:54 [main] WARN  : HHH90000025: MariaDBDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-03-29 22:54:56 [main] INFO  : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-29 22:54:56 [main] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 22:54:57 [main] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-03-29 22:54:58 [main] INFO  : Global AuthenticationManager configured with AuthenticationProvider bean with name jwtAuthenticationProvider
2026-03-29 22:54:58 [main] INFO  : Exposing 0 endpoints beneath base path '/actuator'
2026-03-29 22:54:59 [main] INFO  : Starting ProtocolHandler ["http-nio-5443"]
2026-03-29 22:54:59 [main] INFO  : Tomcat started on port 5443 (http) with context path '/'
2026-03-29 22:54:59 [main] INFO  : Started ShoppingListServiceApplication in 11.052 seconds (process running for 12.002)
2026-03-29 22:58:51 [tomcat-handler-0] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-29 22:58:51 [tomcat-handler-0] INFO  : Initializing Servlet 'dispatcherServlet'
2026-03-29 22:58:51 [tomcat-handler-0] INFO  : Completed initialization in 1 ms
2026-03-29 22:58:54 [tomcat-handler-0] INFO  : New session connected: c5cf3673-4e33-2e8e-d687-7e3674f12323, user: t1
2026-03-29 22:58:54 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 22:58:54 [tomcat-handler-0] INFO  : End of message processing - session: c5cf3673-4e33-2e8e-d687-7e3674f12323 from: t1
2026-03-29 22:58:54 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 22:58:54 [tomcat-handler-0] INFO  : End of message processing - session: c5cf3673-4e33-2e8e-d687-7e3674f12323 from: t1
2026-03-29 22:58:54 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 22:58:54 [tomcat-handler-0] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 22:58:54 [tomcat-handler-0] INFO  : End of message processing - session: c5cf3673-4e33-2e8e-d687-7e3674f12323 from: t1
2026-03-29 22:58:54 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 22:58:54 [tomcat-handler-0] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgxNzkzMSwiZXhwIjoxNzc0ODE4ODMxfQ.qvetk5EbTy6KM9SSlS0atC8uKM9j_iiXuKRHGUkw58Nr0wRSdCYmPDafxcEudH7X, Granted Authorities=[USER]]
2026-03-29 22:58:58 [tomcat-handler-0] INFO  : Sending message to owner: c5cf3673-4e33-2e8e-d687-7e3674f12323
2026-03-29 22:58:58 [tomcat-handler-0] INFO  : End of message processing - session: c5cf3673-4e33-2e8e-d687-7e3674f12323 from: t1
2026-03-29 22:59:00 [tomcat-handler-1] INFO  : Session closing: c5cf3673-4e33-2e8e-d687-7e3674f12323 - reason: null
2026-03-29 23:12:34 [tomcat-handler-2] INFO  : New session connected: 596f04a6-87dd-fc07-a6fe-97c3462f64ae, user: t1
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : End of message processing - session: 596f04a6-87dd-fc07-a6fe-97c3462f64ae from: t1
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : End of message processing - session: 596f04a6-87dd-fc07-a6fe-97c3462f64ae from: t1
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 23:12:34 [tomcat-handler-3] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : End of message processing - session: 596f04a6-87dd-fc07-a6fe-97c3462f64ae from: t1
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgxODc1MywiZXhwIjoxNzc0ODE5NjUzfQ.Qg-dUGAXvWrlUbbr_3XbtrHyKxzcqyrwdOii-4JszjMxj66sIBrpbU0x5OUmRW5R, Granted Authorities=[USER]]
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : Sending message to owner: 596f04a6-87dd-fc07-a6fe-97c3462f64ae
2026-03-29 23:12:34 [tomcat-handler-3] INFO  : End of message processing - session: 596f04a6-87dd-fc07-a6fe-97c3462f64ae from: t1
2026-03-29 23:12:35 [tomcat-handler-4] INFO  : Session closing: 596f04a6-87dd-fc07-a6fe-97c3462f64ae - reason: null
2026-03-29 23:14:01 [SpringApplicationShutdownHook] INFO  : Commencing graceful shutdown. Waiting for active requests to complete
2026-03-29 23:14:01 [tomcat-shutdown] INFO  : Graceful shutdown complete
2026-03-29 23:14:03 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 23:14:03 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown initiated...
2026-03-29 23:14:03 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown completed.
2026-03-29 23:14:20 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.2.Final
2026-03-29 23:14:20 [main] INFO  : Starting ShoppingListServiceApplication using Java 21.0.3 with PID 11716 (C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService\target\classes started by kjerz in C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService)
2026-03-29 23:14:20 [main] INFO  : The following 1 profile is active: "dev"
2026-03-29 23:14:22 [main] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-29 23:14:22 [main] INFO  : Finished Spring Data repository scanning in 127 ms. Found 3 JPA repository interfaces.
2026-03-29 23:14:23 [main] INFO  : Tomcat initialized with port 5443 (http)
2026-03-29 23:14:23 [main] INFO  : Initializing ProtocolHandler ["http-nio-5443"]
2026-03-29 23:14:23 [main] INFO  : Starting service [Tomcat]
2026-03-29 23:14:23 [main] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.40]
2026-03-29 23:14:23 [main] INFO  : Initializing Spring embedded WebApplicationContext
2026-03-29 23:14:23 [main] INFO  : Root WebApplicationContext: initialization completed in 2787 ms
2026-03-29 23:14:24 [main] WARN  : Error: 1193-HY000: Unknown system variable 'WSREP_ON'
2026-03-29 23:14:24 [main] INFO  : Database: jdbc:mariadb://localhost/shopping_list_db?user=root&password=******** (MariaDB 11.7)
2026-03-29 23:14:24 [main] WARN  : Flyway upgrade recommended: MariaDB 11.7 is newer than this version of Flyway and support has not been tested. The latest supported version of MariaDB is 11.2.
2026-03-29 23:14:24 [main] INFO  : Successfully validated 1 migration (execution time 00:00.026s)
2026-03-29 23:14:24 [main] INFO  : Current version of schema `shopping_list_db`: 1
2026-03-29 23:14:24 [main] INFO  : Schema `shopping_list_db` is up to date. No migration necessary.
2026-03-29 23:14:24 [main] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-29 23:14:24 [main] INFO  : HHH000412: Hibernate ORM core version 6.5.2.Final
2026-03-29 23:14:24 [main] INFO  : HHH000026: Second-level cache disabled
2026-03-29 23:14:25 [main] INFO  : No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-29 23:14:25 [main] INFO  : HikariPool-1 - Starting...
2026-03-29 23:14:25 [main] INFO  : HikariPool-1 - Added connection org.mariadb.jdbc.Connection@7ce760af
2026-03-29 23:14:25 [main] INFO  : HikariPool-1 - Start completed.
2026-03-29 23:14:25 [main] WARN  : HHH90000025: MariaDBDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-03-29 23:14:25 [main] INFO  : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-29 23:14:25 [main] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 23:14:26 [main] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-03-29 23:14:26 [main] INFO  : Global AuthenticationManager configured with AuthenticationProvider bean with name jwtAuthenticationProvider
2026-03-29 23:14:27 [main] INFO  : Exposing 0 endpoints beneath base path '/actuator'
2026-03-29 23:14:27 [main] INFO  : Starting ProtocolHandler ["http-nio-5443"]
2026-03-29 23:14:27 [main] INFO  : Tomcat started on port 5443 (http) with context path '/'
2026-03-29 23:14:27 [main] INFO  : Started ShoppingListServiceApplication in 7.772 seconds (process running for 8.354)
2026-03-29 23:14:52 [tomcat-handler-0] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-29 23:14:52 [tomcat-handler-0] INFO  : Initializing Servlet 'dispatcherServlet'
2026-03-29 23:14:52 [tomcat-handler-0] INFO  : Completed initialization in 1 ms
2026-03-29 23:14:55 [tomcat-handler-0] INFO  : New session connected: 6604298e-e4d0-8e8a-b20f-87a281daea56, user: t1
2026-03-29 23:14:55 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 23:14:55 [tomcat-handler-0] INFO  : End of message processing - session: 6604298e-e4d0-8e8a-b20f-87a281daea56 from: t1
2026-03-29 23:14:55 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 23:14:55 [tomcat-handler-0] INFO  : End of message processing - session: 6604298e-e4d0-8e8a-b20f-87a281daea56 from: t1
2026-03-29 23:14:55 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 23:14:55 [tomcat-handler-0] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 23:14:55 [tomcat-handler-0] INFO  : End of message processing - session: 6604298e-e4d0-8e8a-b20f-87a281daea56 from: t1
2026-03-29 23:14:55 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 23:14:55 [tomcat-handler-0] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgxODg5MiwiZXhwIjoxNzc0ODE5NzkyfQ.Jk9h6VqnCK-X6Mmc6cVP6fyyZSU_m_2Uweygh9KoPXHDbuiasGwe2lJrfy1DmvXT, Granted Authorities=[USER]]
2026-03-29 23:15:00 [tomcat-handler-0] INFO  : Sending message to owner: 6604298e-e4d0-8e8a-b20f-87a281daea56
2026-03-29 23:15:00 [tomcat-handler-0] INFO  : End of message processing - session: 6604298e-e4d0-8e8a-b20f-87a281daea56 from: t1
2026-03-29 23:15:03 [tomcat-handler-1] INFO  : Session closing: 6604298e-e4d0-8e8a-b20f-87a281daea56 - reason: null
2026-03-29 23:15:14 [tomcat-handler-2] INFO  : New session connected: 66742ed0-9b26-d7b2-09dd-e9baf1740911, user: t1
2026-03-29 23:15:14 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 23:15:14 [tomcat-handler-3] INFO  : End of message processing - session: 66742ed0-9b26-d7b2-09dd-e9baf1740911 from: t1
2026-03-29 23:15:14 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 23:15:14 [tomcat-handler-3] INFO  : End of message processing - session: 66742ed0-9b26-d7b2-09dd-e9baf1740911 from: t1
2026-03-29 23:15:14 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 23:15:14 [tomcat-handler-3] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 23:15:14 [tomcat-handler-3] INFO  : End of message processing - session: 66742ed0-9b26-d7b2-09dd-e9baf1740911 from: t1
2026-03-29 23:15:14 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 23:15:14 [tomcat-handler-3] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgxODg5MiwiZXhwIjoxNzc0ODE5NzkyfQ.Jk9h6VqnCK-X6Mmc6cVP6fyyZSU_m_2Uweygh9KoPXHDbuiasGwe2lJrfy1DmvXT, Granted Authorities=[USER]]
2026-03-29 23:15:17 [tomcat-handler-3] INFO  : Sending message to owner: 66742ed0-9b26-d7b2-09dd-e9baf1740911
2026-03-29 23:15:17 [tomcat-handler-3] INFO  : End of message processing - session: 66742ed0-9b26-d7b2-09dd-e9baf1740911 from: t1
2026-03-29 23:15:22 [tomcat-handler-4] INFO  : Session closing: 66742ed0-9b26-d7b2-09dd-e9baf1740911 - reason: null
2026-03-29 23:15:22 [tomcat-handler-5] INFO  : New session connected: 27f55af2-b982-52e6-c56c-aae396317b60, user: t1
2026-03-29 23:15:22 [tomcat-handler-6] INFO  : New message from user: t1
2026-03-29 23:15:22 [tomcat-handler-6] INFO  : End of message processing - session: 27f55af2-b982-52e6-c56c-aae396317b60 from: t1
2026-03-29 23:15:22 [tomcat-handler-6] INFO  : New message from user: t1
2026-03-29 23:15:22 [tomcat-handler-6] INFO  : End of message processing - session: 27f55af2-b982-52e6-c56c-aae396317b60 from: t1
2026-03-29 23:15:22 [tomcat-handler-6] INFO  : New message from user: t1
2026-03-29 23:15:22 [tomcat-handler-6] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 23:15:22 [tomcat-handler-6] INFO  : End of message processing - session: 27f55af2-b982-52e6-c56c-aae396317b60 from: t1
2026-03-29 23:15:22 [tomcat-handler-6] INFO  : New message from user: t1
2026-03-29 23:15:22 [tomcat-handler-6] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgxODg5MiwiZXhwIjoxNzc0ODE5NzkyfQ.Jk9h6VqnCK-X6Mmc6cVP6fyyZSU_m_2Uweygh9KoPXHDbuiasGwe2lJrfy1DmvXT, Granted Authorities=[USER]]
2026-03-29 23:15:23 [tomcat-handler-6] INFO  : Sending message to owner: 27f55af2-b982-52e6-c56c-aae396317b60
2026-03-29 23:15:23 [tomcat-handler-6] INFO  : End of message processing - session: 27f55af2-b982-52e6-c56c-aae396317b60 from: t1
2026-03-29 23:15:24 [tomcat-handler-7] INFO  : Session closing: 27f55af2-b982-52e6-c56c-aae396317b60 - reason: null
2026-03-29 23:15:24 [tomcat-handler-8] INFO  : New session connected: f52f5861-cb1f-4bb5-53a3-a97a7814dbd3, user: t1
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : New message from user: t1
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : End of message processing - session: f52f5861-cb1f-4bb5-53a3-a97a7814dbd3 from: t1
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : New message from user: t1
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : End of message processing - session: f52f5861-cb1f-4bb5-53a3-a97a7814dbd3 from: t1
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : New message from user: t1
2026-03-29 23:15:24 [tomcat-handler-9] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : End of message processing - session: f52f5861-cb1f-4bb5-53a3-a97a7814dbd3 from: t1
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : New message from user: t1
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgxODg5MiwiZXhwIjoxNzc0ODE5NzkyfQ.Jk9h6VqnCK-X6Mmc6cVP6fyyZSU_m_2Uweygh9KoPXHDbuiasGwe2lJrfy1DmvXT, Granted Authorities=[USER]]
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : Sending message to owner: f52f5861-cb1f-4bb5-53a3-a97a7814dbd3
2026-03-29 23:15:24 [tomcat-handler-9] INFO  : End of message processing - session: f52f5861-cb1f-4bb5-53a3-a97a7814dbd3 from: t1
2026-03-29 23:16:41 [tomcat-handler-10] INFO  : Session closing: f52f5861-cb1f-4bb5-53a3-a97a7814dbd3 - reason: null
2026-03-29 23:16:41 [tomcat-handler-11] INFO  : New session connected: b1a47918-d893-2963-4247-2b21df62422f, user: t1
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : End of message processing - session: b1a47918-d893-2963-4247-2b21df62422f from: t1
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : End of message processing - session: b1a47918-d893-2963-4247-2b21df62422f from: t1
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 23:16:41 [tomcat-handler-12] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : End of message processing - session: b1a47918-d893-2963-4247-2b21df62422f from: t1
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : New message from user: t1
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDgxODg5MiwiZXhwIjoxNzc0ODE5NzkyfQ.Jk9h6VqnCK-X6Mmc6cVP6fyyZSU_m_2Uweygh9KoPXHDbuiasGwe2lJrfy1DmvXT, Granted Authorities=[USER]]
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : Sending message to owner: b1a47918-d893-2963-4247-2b21df62422f
2026-03-29 23:16:41 [tomcat-handler-12] INFO  : End of message processing - session: b1a47918-d893-2963-4247-2b21df62422f from: t1
2026-03-29 23:16:47 [tomcat-handler-13] INFO  : Session closing: b1a47918-d893-2963-4247-2b21df62422f - reason: null
2026-03-29 23:17:06 [reactor-http-nio-3] WARN  : [3fb51662-4, L:/127.0.0.1:51415 - R:localhost/127.0.0.1:4443] The connection observed an error
io.netty.handler.timeout.ReadTimeoutException: null
2026-03-29 23:17:34 [SpringApplicationShutdownHook] INFO  : Commencing graceful shutdown. Waiting for active requests to complete
2026-03-29 23:17:34 [tomcat-shutdown] INFO  : Graceful shutdown complete
